DateTime,LeftMouseLocation
2026/1/25 6:34:28,mid-sep
2026/1/25 6:35:06,middle
2026/1/25 6:35:10,corridor
2026/1/25 6:35:11,side
2026/1/25 6:46:00,corridor
2026/1/25 6:46:02,middle
2026/1/25 6:46:07,mid-sep
2026/1/25 6:46:37,middle
2026/1/25 6:46:49,mid-sep
2026/1/25 6:47:46,middle
2026/1/25 6:47:51,corridor
2026/1/25 6:47:52,side
2026/1/25 6:55:08,corridor
2026/1/25 6:55:19,middle
2026/1/25 6:55:20,mid-sep
2026/1/25 6:55:39,middle
2026/1/25 6:55:40,corridor
2026/1/25 6:55:41,side
2026/1/25 6:55:47,corridor
2026/1/25 6:55:48,middle
2026/1/25 6:55:49,mid-sep
2026/1/25 6:56:51,middle
2026/1/25 6:56:57,corridor
2026/1/25 6:56:57,side
2026/1/25 6:57:08,corridor
2026/1/25 6:57:09,middle
2026/1/25 6:57:09,mid-sep
2026/1/25 6:59:32,middle
2026/1/25 6:59:42,corridor
2026/1/25 6:59:43,side
2026/1/25 7:04:46,corridor
2026/1/25 7:04:52,middle
2026/1/25 7:04:53,mid-sep
2026/1/25 7:06:06,middle
2026/1/25 7:06:20,mid-sep
2026/1/25 7:07:07,middle
2026/1/25 7:07:47,mid-sep
2026/1/25 7:08:07,middle
2026/1/25 7:08:10,corridor
2026/1/25 7:08:10,side
2026/1/25 7:08:33,corridor
2026/1/25 7:08:38,middle
2026/1/25 7:08:40,mid-sep
2026/1/25 7:09:28,middle
2026/1/25 7:09:29,corridor
2026/1/25 7:09:29,side
2026/1/25 7:14:54,corridor
2026/1/25 7:14:54,side
2026/1/25 7:16:28,corridor
2026/1/25 7:16:38,middle
2026/1/25 7:16:40,mid-sep
2026/1/25 7:16:51,middle
2026/1/25 7:16:54,corridor
2026/1/25 7:16:54,side
2026/1/25 7:27:58,corridor
2026/1/25 7:28:04,middle
2026/1/25 7:28:05,mid-sep
2026/1/25 7:28:13,middle
2026/1/25 7:28:27,mid-sep
2026/1/25 7:28:50,middle
2026/1/25 7:29:22,corridor
2026/1/25 7:29:23,side
2026/1/25 7:32:27,corridor
2026/1/25 7:32:28,middle
2026/1/25 7:32:29,mid-sep
2026/1/25 7:32:30,middle
2026/1/25 7:32:42,mid-sep
2026/1/25 7:33:14,middle
2026/1/25 7:33:25,mid-sep
2026/1/25 7:34:53,middle
2026/1/25 7:34:58,mid-sep
2026/1/25 7:35:19,middle
2026/1/25 7:35:22,corridor
2026/1/25 7:35:27,side
2026/1/25 11:14:55,corridor
2026/1/25 11:14:57,middle
2026/1/25 11:14:57,mid-sep
2026/1/25 11:15:22,middle
2026/1/25 11:15:24,corridor
2026/1/25 11:15:25,side
2026/1/25 11:18:06,corridor
2026/1/25 11:18:07,middle
2026/1/25 11:18:10,mid-sep
2026/1/25 11:18:21,middle
2026/1/25 11:18:24,mid-sep
2026/1/25 11:18:30,middle
2026/1/25 11:18:32,corridor
2026/1/25 11:18:33,side
2026/1/25 11:22:11,corridor
2026/1/25 11:22:12,middle
2026/1/25 11:22:13,mid-sep
2026/1/25 11:22:53,middle
2026/1/25 11:22:55,corridor
2026/1/25 11:22:55,side
2026/1/25 11:27:09,corridor
2026/1/25 11:27:09,middle
2026/1/25 11:27:11,mid-sep
2026/1/25 11:27:19,middle
2026/1/25 11:27:20,corridor
2026/1/25 11:27:20,side
2026/1/25 11:29:59,corridor
2026/1/25 11:29:59,side
2026/1/25 11:39:42,corridor
2026/1/25 11:39:43,middle
2026/1/25 11:39:45,mid-sep
2026/1/25 11:40:27,middle
2026/1/25 11:40:35,mid-sep
2026/1/25 11:41:50,middle
2026/1/25 11:41:54,corridor
2026/1/25 11:41:55,side
2026/1/25 11:44:53,corridor
2026/1/25 11:44:55,middle
2026/1/25 11:44:55,mid-sep
2026/1/25 11:44:56,middle
2026/1/25 11:44:56,corridor
2026/1/25 11:44:57,side
2026/1/25 11:52:02,corridor
2026/1/25 11:52:05,middle
2026/1/25 11:52:05,mid-sep
2026/1/25 11:52:24,middle
2026/1/25 11:52:26,corridor
2026/1/25 11:52:26,side
2026/1/25 11:55:33,corridor
2026/1/25 11:55:37,middle
2026/1/25 11:55:38,mid-sep
2026/1/25 11:56:07,middle
2026/1/25 11:56:09,corridor
2026/1/25 11:56:09,side
2026/1/25 12:08:11,corridor
2026/1/25 12:08:14,middle
2026/1/25 12:08:15,mid-sep
2026/1/25 12:08:47,middle
2026/1/25 12:08:49,corridor
2026/1/25 12:08:49,side
2026/1/25 12:13:02,corridor
2026/1/25 12:13:04,middle
2026/1/25 12:13:04,mid-sep
2026/1/25 12:13:36,middle
2026/1/25 12:13:45,mid-sep
2026/1/25 12:14:30,middle
2026/1/25 12:14:41,mid-sep
2026/1/25 12:15:18,middle
2026/1/25 12:15:19,corridor
2026/1/25 12:15:20,side
2026/1/25 12:16:25,corridor
2026/1/25 12:16:26,side
2026/1/25 12:22:35,corridor
2026/1/25 12:22:41,middle
2026/1/25 12:22:41,mid-sep
2026/1/25 12:22:53,middle
2026/1/25 12:22:56,corridor
2026/1/25 12:23:05,middle
2026/1/25 12:23:08,mid-sep
2026/1/25 12:23:28,middle
2026/1/25 12:23:37,mid-sep
2026/1/25 12:24:35,middle
2026/1/25 12:24:39,corridor
2026/1/25 12:24:40,side
2026/1/25 12:27:27,corridor
2026/1/25 12:27:29,middle
2026/1/25 12:27:29,mid-sep
2026/1/25 12:27:30,middle
2026/1/25 12:27:33,corridor
2026/1/25 12:27:33,side
2026/1/25 12:30:47,corridor
2026/1/25 12:30:51,middle
2026/1/25 12:30:51,mid-sep
2026/1/25 12:31:09,middle
2026/1/25 12:31:10,corridor
2026/1/25 12:31:11,side
2026/1/25 12:31:21,corridor
2026/1/25 12:31:25,middle
2026/1/25 12:31:25,mid-sep
2026/1/25 12:33:44,middle
2026/1/25 12:33:45,corridor
2026/1/25 12:33:46,side
2026/1/25 12:34:01,corridor
2026/1/25 12:34:03,middle
2026/1/25 12:34:20,corridor
2026/1/25 12:34:20,side
2026/1/25 12:38:30,corridor
2026/1/25 12:38:34,middle
2026/1/25 12:38:36,mid-sep
2026/1/25 12:38:49,middle
2026/1/25 12:38:50,corridor
2026/1/25 12:38:51,side
2026/1/25 14:44:04,corridor
2026/1/25 14:44:05,middle
2026/1/25 14:44:05,mid-sep
2026/1/25 14:44:57,middle
2026/1/25 14:44:57,corridor
2026/1/25 14:44:59,side
2026/1/25 14:51:46,corridor
2026/1/25 14:51:47,middle
2026/1/25 14:51:48,mid-sep
2026/1/25 14:51:55,middle
2026/1/25 14:51:56,corridor
2026/1/25 14:51:57,side
2026/1/25 14:57:02,corridor
2026/1/25 14:57:10,middle
2026/1/25 14:57:11,mid-sep
2026/1/25 14:58:04,middle
2026/1/25 14:58:29,mid-sep
2026/1/25 14:58:40,middle
2026/1/25 14:59:00,mid-sep
2026/1/25 14:59:23,middle
2026/1/25 14:59:40,mid-sep
2026/1/25 14:59:44,middle
2026/1/25 14:59:56,mid-sep
2026/1/25 15:00:24,middle
2026/1/25 15:00:32,corridor
2026/1/25 15:00:41,side
2026/1/25 15:02:29,corridor
2026/1/25 15:02:32,middle
2026/1/25 15:02:34,mid-sep
2026/1/25 15:03:14,middle
2026/1/25 15:03:20,mid-sep
2026/1/25 15:04:13,middle
2026/1/25 15:04:15,corridor
2026/1/25 15:04:15,side
2026/1/25 15:05:24,corridor
2026/1/25 15:05:25,middle
2026/1/25 15:05:28,mid-sep
2026/1/25 15:07:02,middle
2026/1/25 15:07:13,mid-sep
2026/1/25 15:08:21,middle
2026/1/25 15:08:25,corridor
2026/1/25 15:08:26,side
2026/1/25 16:47:25,corridor
2026/1/25 16:47:26,middle
2026/1/25 16:47:28,mid-sep
2026/1/25 16:47:48,middle
2026/1/25 16:47:52,corridor
2026/1/25 16:47:55,side
2026/1/25 16:48:41,corridor
2026/1/25 16:48:42,middle
2026/1/25 16:48:46,mid-sep
2026/1/25 16:49:03,middle
2026/1/25 16:49:07,corridor
2026/1/25 16:49:08,side
2026/1/25 16:56:24,corridor
2026/1/25 16:56:25,middle
2026/1/25 16:56:26,mid-sep
2026/1/25 16:56:43,middle
2026/1/25 16:56:44,corridor
2026/1/25 16:56:46,side
2026/1/25 16:59:55,corridor
2026/1/25 16:59:56,middle
2026/1/25 17:00:04,mid-sep
2026/1/25 17:00:11,middle
2026/1/25 17:00:37,mid-sep
2026/1/25 17:00:53,middle
2026/1/25 17:00:53,corridor
2026/1/25 17:00:55,side
2026/1/25 17:01:28,corridor
2026/1/25 17:01:28,middle
2026/1/25 17:01:30,mid-sep
2026/1/25 17:02:06,middle
2026/1/25 17:02:12,mid-sep
2026/1/25 17:02:57,middle
2026/1/25 17:02:58,corridor
2026/1/25 17:02:59,side
2026/1/25 17:05:32,corridor
2026/1/25 17:05:33,middle
2026/1/25 17:05:36,mid-sep
2026/1/25 17:05:50,middle
2026/1/25 17:06:26,mid-sep
2026/1/25 17:06:27,middle
2026/1/25 17:06:27,corridor
2026/1/25 17:06:30,side
2026/1/25 17:07:53,corridor
2026/1/25 17:07:55,middle
2026/1/25 17:07:56,mid-sep
2026/1/25 17:09:02,middle
2026/1/25 17:09:06,corridor
2026/1/25 17:09:07,side
2026/1/25 17:16:33,corridor
2026/1/25 17:16:35,middle
2026/1/25 17:16:38,mid-sep
2026/1/25 17:17:00,middle
2026/1/25 17:17:16,mid-sep
2026/1/25 17:17:49,middle
2026/1/25 17:17:51,corridor
2026/1/25 17:18:13,side
2026/1/25 17:18:47,corridor
2026/1/25 17:18:48,middle
2026/1/25 17:18:53,mid-sep
2026/1/25 17:19:10,middle
2026/1/25 17:19:10,corridor
2026/1/25 17:19:12,side
2026/1/25 17:19:21,corridor
2026/1/25 17:19:21,middle
2026/1/25 17:19:29,corridor
2026/1/25 17:19:29,side
2026/1/25 17:23:00,corridor
2026/1/25 17:23:02,middle
2026/1/25 17:23:02,mid-sep
2026/1/25 17:23:03,middle
2026/1/25 17:23:03,corridor
2026/1/25 17:23:07,side
2026/1/25 18:20:10,corridor
2026/1/25 18:20:12,middle
2026/1/25 18:20:13,mid-sep
2026/1/25 18:21:24,middle
2026/1/25 18:21:25,corridor
2026/1/25 18:21:28,side
2026/1/25 18:25:47,corridor
2026/1/25 18:25:48,middle
2026/1/25 18:25:48,mid-sep
2026/1/25 18:26:31,middle
2026/1/25 18:26:32,corridor
2026/1/25 18:26:33,side
2026/1/25 18:32:42,corridor
2026/1/25 18:32:44,middle
2026/1/25 18:32:44,mid-sep
2026/1/25 18:32:58,middle
2026/1/25 18:33:08,mid-sep
2026/1/25 18:33:41,middle
2026/1/25 18:33:43,corridor
2026/1/25 18:33:46,side
2026/1/25 19:47:26,corridor
2026/1/25 19:47:27,middle
2026/1/25 19:47:28,mid-sep
2026/1/25 19:48:21,middle
2026/1/25 19:48:23,mid-sep
2026/1/25 19:48:26,middle
2026/1/25 19:48:33,mid-sep
2026/1/25 19:48:50,middle
2026/1/25 19:49:23,mid-sep
2026/1/25 19:49:37,middle
2026/1/25 19:49:39,corridor
2026/1/25 19:49:41,side
2026/1/25 19:57:25,corridor
2026/1/25 19:57:26,middle
2026/1/25 19:57:29,mid-sep
2026/1/25 19:58:10,middle
2026/1/25 19:58:31,mid-sep
2026/1/25 19:58:43,middle
2026/1/25 19:58:44,corridor
2026/1/25 19:58:46,side
2026/1/25 20:03:14,corridor
2026/1/25 20:03:16,middle
2026/1/25 20:03:17,mid-sep
2026/1/25 20:03:28,middle
2026/1/25 20:03:45,mid-sep
2026/1/25 20:04:07,middle
2026/1/25 20:04:23,corridor
2026/1/25 20:04:32,side
2026/1/25 20:05:04,corridor
2026/1/25 20:05:06,middle
2026/1/25 20:05:08,mid-sep
2026/1/25 20:05:14,middle
2026/1/25 20:05:14,corridor
2026/1/25 20:05:22,side
2026/1/25 21:45:10,corridor
2026/1/25 21:45:11,middle
2026/1/25 21:45:11,mid-sep
2026/1/25 21:45:52,middle
2026/1/25 21:45:53,corridor
2026/1/25 21:45:56,side
2026/1/25 21:56:23,corridor
2026/1/25 21:56:24,middle
2026/1/25 21:56:25,mid-sep
2026/1/25 21:56:57,middle
2026/1/25 21:56:57,corridor
2026/1/25 21:56:58,side
2026/1/25 21:58:18,corridor
2026/1/25 21:58:18,middle
2026/1/25 21:58:19,mid-sep
2026/1/25 21:58:30,middle
2026/1/25 21:58:33,corridor
2026/1/25 21:58:34,side
2026/1/26 0:10:47,corridor
2026/1/26 0:10:49,middle
2026/1/26 0:10:49,mid-sep
2026/1/26 0:11:04,middle
2026/1/26 0:11:21,mid-sep
2026/1/26 0:11:30,middle
2026/1/26 0:12:19,mid-sep
2026/1/26 0:12:23,middle
2026/1/26 0:12:24,corridor
2026/1/26 0:12:25,side
2026/1/26 0:22:48,corridor
2026/1/26 0:22:48,middle
2026/1/26 0:22:49,mid-sep
2026/1/26 0:23:21,middle
2026/1/26 0:23:53,mid-sep
2026/1/26 0:24:26,middle
2026/1/26 0:24:28,corridor
2026/1/26 0:24:29,side
2026/1/26 0:25:31,corridor
2026/1/26 0:25:32,middle
2026/1/26 0:25:33,corridor
2026/1/26 0:25:35,side
2026/1/26 0:25:39,corridor
2026/1/26 0:25:40,middle
2026/1/26 0:25:42,corridor
2026/1/26 0:25:42,side
2026/1/26 3:43:48,corridor
2026/1/26 3:43:50,middle
2026/1/26 3:43:52,mid-sep
2026/1/26 3:43:52,middle
2026/1/26 3:43:53,mid-sep
2026/1/26 3:43:53,middle
2026/1/26 3:43:54,mid-sep
2026/1/26 3:44:02,middle
2026/1/26 3:44:18,mid-sep
2026/1/26 3:44:18,middle
2026/1/26 3:44:20,mid-sep
2026/1/26 3:44:31,middle
2026/1/26 3:44:31,mid-sep
2026/1/26 3:44:40,middle
2026/1/26 3:44:40,corridor
2026/1/26 3:44:41,side
2026/1/26 3:45:17,corridor
2026/1/26 3:45:18,middle
2026/1/26 3:45:19,mid-sep
2026/1/26 3:45:19,middle
2026/1/26 3:45:20,mid-sep
2026/1/26 3:45:29,middle
2026/1/26 3:45:30,mid-sep
2026/1/26 3:45:35,middle
2026/1/26 3:45:37,mid-sep
2026/1/26 3:45:38,middle
2026/1/26 3:45:40,side
2026/1/26 3:45:40,corridor
2026/1/26 3:45:41,side
2026/1/26 3:50:13,corridor
2026/1/26 3:50:14,middle
2026/1/26 3:50:14,mid-sep
2026/1/26 3:50:16,middle
2026/1/26 3:50:16,corridor
2026/1/26 3:50:21,side
2026/1/26 3:51:19,corridor
2026/1/26 3:51:22,middle
2026/1/26 3:51:23,mid-sep
2026/1/26 3:51:34,middle
2026/1/26 3:51:36,corridor
2026/1/26 3:51:37,side
2026/1/26 5:07:24,corridor
2026/1/26 5:07:26,middle
2026/1/26 5:07:26,mid-sep
2026/1/26 5:07:38,middle
2026/1/26 5:07:39,corridor
2026/1/26 5:07:40,side
2026/1/26 5:13:43,corridor
2026/1/26 5:13:45,middle
2026/1/26 5:13:46,mid-sep
2026/1/26 5:13:50,middle
2026/1/26 5:13:51,corridor
2026/1/26 5:13:52,side
2026/1/26 5:14:36,corridor
2026/1/26 5:14:38,middle
2026/1/26 5:14:40,mid-sep
2026/1/26 5:14:50,middle
2026/1/26 5:14:51,corridor
2026/1/26 5:14:52,side
2026/1/26 5:22:22,corridor
2026/1/26 5:22:23,middle
2026/1/26 5:22:24,mid-sep
2026/1/26 5:22:46,middle
2026/1/26 5:22:57,mid-sep
2026/1/26 5:24:16,middle
2026/1/26 5:24:17,corridor
2026/1/26 5:24:17,side
2026/1/26 5:25:01,corridor
2026/1/26 5:25:04,middle
2026/1/26 5:25:05,mid-sep
2026/1/26 5:26:08,middle
2026/1/26 5:26:11,corridor
2026/1/26 5:26:12,side
2026/1/26 5:26:25,corridor
2026/1/26 5:26:26,middle
2026/1/26 5:27:15,corridor
2026/1/26 5:27:18,side
2026/1/26 5:27:43,corridor
2026/1/26 5:27:45,middle
2026/1/26 5:27:45,mid-sep
2026/1/26 5:28:08,middle
2026/1/26 5:28:09,corridor
2026/1/26 5:28:10,side
2026/1/26 6:26:01,corridor
2026/1/26 6:26:03,middle
2026/1/26 6:26:03,mid-sep
2026/1/26 6:26:16,middle
2026/1/26 6:26:16,corridor
2026/1/26 6:26:17,side
2026/1/26 6:31:11,corridor
2026/1/26 6:31:13,middle
2026/1/26 6:31:16,mid-sep
2026/1/26 6:31:33,middle
2026/1/26 6:31:34,corridor
2026/1/26 6:31:35,side
2026/1/26 6:31:57,corridor
2026/1/26 6:31:58,middle
2026/1/26 6:32:00,mid-sep
2026/1/26 6:32:04,middle
2026/1/26 6:32:05,corridor
2026/1/26 6:32:05,side
2026/1/26 6:38:32,corridor
2026/1/26 6:38:37,middle
2026/1/26 6:38:38,mid-sep
2026/1/26 6:39:01,middle
2026/1/26 6:39:02,corridor
2026/1/26 6:39:03,side
2026/1/26 6:46:38,corridor
2026/1/26 6:46:40,middle
2026/1/26 6:46:44,mid-sep
2026/1/26 6:46:46,middle
2026/1/26 6:46:48,corridor
2026/1/26 6:46:50,side
2026/1/26 6:48:57,corridor
2026/1/26 6:48:59,middle
2026/1/26 6:49:00,mid-sep
2026/1/26 6:49:12,middle
2026/1/26 6:49:13,corridor
2026/1/26 6:49:14,side
2026/1/26 6:55:26,corridor
2026/1/26 6:55:27,middle
2026/1/26 6:55:35,mid-sep
2026/1/26 6:55:41,middle
2026/1/26 6:56:16,mid-sep
2026/1/26 6:56:30,middle
2026/1/26 6:56:31,corridor
2026/1/26 6:56:38,middle
2026/1/26 6:56:40,mid-sep
2026/1/26 6:57:12,middle
2026/1/26 6:57:24,corridor
2026/1/26 6:57:25,side
2026/1/26 7:00:07,corridor
2026/1/26 7:00:08,middle
2026/1/26 7:00:10,mid-sep
2026/1/26 7:00:17,middle
2026/1/26 7:00:20,corridor
2026/1/26 7:00:21,side
2026/1/26 7:05:54,corridor
2026/1/26 7:05:54,middle
2026/1/26 7:05:57,mid-sep
2026/1/26 7:07:25,middle
2026/1/26 7:08:00,mid-sep
2026/1/26 7:09:30,middle
2026/1/26 7:09:32,corridor
2026/1/26 7:09:33,side
2026/1/26 7:09:44,corridor
2026/1/26 7:09:46,middle
2026/1/26 7:09:47,mid-sep
2026/1/26 7:10:40,middle
2026/1/26 7:10:47,mid-sep
2026/1/26 7:11:39,middle
2026/1/26 7:13:20,mid-sep
2026/1/26 7:13:32,middle
2026/1/26 7:13:33,corridor
2026/1/26 7:13:34,side
2026/1/26 7:14:11,corridor
2026/1/26 7:14:12,middle
2026/1/26 7:14:13,mid-sep
2026/1/26 7:14:51,middle
2026/1/26 7:14:52,corridor
2026/1/26 7:14:53,side
2026/1/26 7:16:07,corridor
2026/1/26 7:16:07,middle
2026/1/26 7:16:09,mid-sep
2026/1/26 7:16:47,middle
2026/1/26 7:16:49,corridor
2026/1/26 7:16:49,side
2026/1/26 7:21:28,corridor
2026/1/26 7:21:30,middle
2026/1/26 7:21:32,mid-sep
2026/1/26 7:23:02,middle
2026/1/26 7:23:03,corridor
2026/1/26 7:23:03,side
2026/1/26 7:27:55,corridor
2026/1/26 7:27:56,middle
2026/1/26 7:27:56,mid-sep
2026/1/26 7:28:14,middle
2026/1/26 7:28:48,mid-sep
2026/1/26 7:29:09,middle
2026/1/26 7:29:20,corridor
2026/1/26 7:29:22,side
2026/1/26 7:29:32,corridor
2026/1/26 7:29:32,middle
2026/1/26 7:29:35,mid-sep
2026/1/26 7:31:02,middle
2026/1/26 7:31:18,corridor
2026/1/26 7:31:31,side
2026/1/26 7:33:32,corridor
2026/1/26 7:33:34,middle
2026/1/26 7:33:36,mid-sep
2026/1/26 7:33:39,middle
2026/1/26 7:33:44,corridor
2026/1/26 7:33:45,side
2026/1/26 7:36:16,corridor
2026/1/26 7:36:20,middle
2026/1/26 7:36:22,mid-sep
2026/1/26 7:37:08,middle
2026/1/26 7:37:57,mid-sep
2026/1/26 7:39:00,middle
2026/1/26 7:39:26,corridor
2026/1/26 7:39:27,side
2026/1/26 7:42:41,corridor
2026/1/26 7:42:43,middle
2026/1/26 7:42:43,mid-sep
2026/1/26 7:43:32,middle
2026/1/26 7:43:35,corridor
2026/1/26 7:43:36,side
2026/1/26 7:53:13,corridor
2026/1/26 7:53:15,middle
2026/1/26 7:53:19,mid-sep
2026/1/26 7:53:22,middle
2026/1/26 7:53:25,mid-sep
2026/1/26 7:54:29,middle
2026/1/26 7:55:13,mid-sep
2026/1/26 7:55:42,middle
2026/1/26 7:55:47,corridor
2026/1/26 7:55:49,side
2026/1/26 7:56:03,corridor
2026/1/26 7:56:04,middle
2026/1/26 7:56:05,mid-sep
2026/1/26 7:56:54,middle
2026/1/26 7:56:56,corridor
2026/1/26 7:56:57,side
2026/1/26 11:04:08,corridor
2026/1/26 11:04:10,middle
2026/1/26 11:04:12,mid-sep
2026/1/26 11:04:34,middle
2026/1/26 11:04:37,corridor
2026/1/26 11:04:38,side
2026/1/26 11:04:49,corridor
2026/1/26 11:04:49,middle
2026/1/26 11:04:51,mid-sep
2026/1/26 11:04:53,middle
2026/1/26 11:04:57,corridor
2026/1/26 11:04:58,side
2026/1/26 11:05:14,corridor
2026/1/26 11:05:14,middle
2026/1/26 11:05:22,corridor
2026/1/26 11:05:23,side
2026/1/26 11:06:03,corridor
2026/1/26 11:06:05,middle
2026/1/26 11:06:08,mid-sep
2026/1/26 11:06:11,middle
2026/1/26 11:06:15,corridor
2026/1/26 11:06:21,side
2026/1/26 11:10:17,corridor
2026/1/26 11:10:18,middle
2026/1/26 11:10:21,mid-sep
2026/1/26 11:11:20,middle
2026/1/26 11:11:25,corridor
2026/1/26 11:11:26,side
2026/1/26 11:14:21,corridor
2026/1/26 11:14:22,middle
2026/1/26 11:14:25,mid-sep
2026/1/26 11:14:34,middle
2026/1/26 11:14:35,corridor
2026/1/26 11:14:35,side
2026/1/26 11:21:03,corridor
2026/1/26 11:21:03,middle
2026/1/26 11:21:03,mid-sep
2026/1/26 11:21:24,middle
2026/1/26 11:21:27,corridor
2026/1/26 11:21:28,side
2026/1/26 11:26:06,corridor
2026/1/26 11:26:08,middle
2026/1/26 11:26:08,mid-sep
2026/1/26 11:26:36,middle
2026/1/26 11:26:38,corridor
2026/1/26 11:26:39,side
2026/1/26 11:30:29,corridor
2026/1/26 11:30:31,side
2026/1/26 11:37:05,corridor
2026/1/26 11:37:06,middle
2026/1/26 11:37:07,mid-sep
2026/1/26 11:37:14,middle
2026/1/26 11:37:58,mid-sep
2026/1/26 11:40:08,middle
2026/1/26 11:40:21,corridor
2026/1/26 11:40:21,side
2026/1/26 11:46:58,corridor
2026/1/26 11:47:03,middle
2026/1/26 11:47:04,mid-sep
2026/1/26 11:47:10,middle
2026/1/26 11:47:11,corridor
2026/1/26 11:47:12,side
2026/1/26 11:49:31,corridor
2026/1/26 11:49:32,middle
2026/1/26 11:49:32,mid-sep
2026/1/26 11:50:26,middle
2026/1/26 11:50:32,mid-sep
2026/1/26 11:50:52,middle
2026/1/26 11:51:10,mid-sep
2026/1/26 11:52:00,middle
2026/1/26 11:52:05,mid-sep
2026/1/26 11:52:30,middle
2026/1/26 11:52:35,corridor
2026/1/26 11:52:36,side
2026/1/26 11:55:46,corridor
2026/1/26 11:55:47,middle
2026/1/26 11:55:55,mid-sep
2026/1/26 11:56:21,middle
2026/1/26 11:56:22,corridor
2026/1/26 11:56:23,side
2026/1/26 11:56:50,corridor
2026/1/26 11:56:50,middle
2026/1/26 11:56:52,corridor
2026/1/26 11:56:53,side
2026/1/26 11:57:02,corridor
2026/1/26 11:57:02,middle
2026/1/26 11:57:04,corridor
2026/1/26 11:57:04,side
2026/1/26 11:57:12,corridor
2026/1/26 11:57:12,middle
2026/1/26 11:57:15,corridor
2026/1/26 11:57:15,side
2026/1/26 12:02:39,corridor
2026/1/26 12:02:39,middle
2026/1/26 12:02:41,mid-sep
2026/1/26 12:03:24,middle
2026/1/26 12:03:24,corridor
2026/1/26 12:03:24,side
2026/1/26 12:03:31,corridor
2026/1/26 12:03:32,middle
2026/1/26 12:03:32,mid-sep
2026/1/26 12:03:32,middle
2026/1/26 12:07:15,mid-sep
2026/1/26 12:07:17,middle
2026/1/26 12:07:49,mid-sep
2026/1/26 12:08:44,middle
2026/1/26 12:08:52,corridor
2026/1/26 12:08:53,side
2026/1/26 13:36:07,corridor
2026/1/26 13:36:09,middle
2026/1/26 13:36:15,corridor
2026/1/26 13:36:16,side
2026/1/26 13:42:29,corridor
2026/1/26 13:42:30,middle
2026/1/26 13:42:30,mid-sep
2026/1/26 13:42:44,middle
2026/1/26 13:42:48,mid-sep
2026/1/26 13:43:15,middle
2026/1/26 13:43:16,corridor
2026/1/26 13:43:17,side
2026/1/26 13:43:52,corridor
2026/1/26 13:43:52,middle
2026/1/26 13:43:53,corridor
2026/1/26 13:43:58,side
2026/1/26 13:44:34,corridor
2026/1/26 13:44:35,middle
2026/1/26 13:44:36,mid-sep
2026/1/26 13:44:37,middle
2026/1/26 13:44:38,corridor
2026/1/26 13:44:45,side
2026/1/26 13:48:36,corridor
2026/1/26 13:48:36,middle
2026/1/26 13:48:38,mid-sep
2026/1/26 13:48:58,middle
2026/1/26 13:49:02,corridor
2026/1/26 13:49:03,side
2026/1/26 13:54:21,corridor
2026/1/26 13:54:22,middle
2026/1/26 13:54:25,mid-sep
2026/1/26 13:55:00,middle
2026/1/26 13:55:47,mid-sep
2026/1/26 13:57:14,middle
2026/1/26 13:57:20,corridor
2026/1/26 13:57:23,side
2026/1/26 13:57:32,corridor
2026/1/26 13:57:34,middle
2026/1/26 13:57:35,mid-sep
2026/1/26 13:57:52,middle
2026/1/26 13:57:58,corridor
2026/1/26 13:57:58,side
2026/1/26 14:04:01,corridor
2026/1/26 14:04:06,middle
2026/1/26 14:04:12,corridor
2026/1/26 14:04:18,side
2026/1/26 14:10:52,corridor
2026/1/26 14:10:52,middle
2026/1/26 14:10:54,mid-sep
2026/1/26 14:11:51,middle
2026/1/26 14:11:52,corridor
2026/1/26 14:11:52,side
2026/1/26 14:16:59,corridor
2026/1/26 14:16:59,middle
2026/1/26 14:17:00,mid-sep
2026/1/26 14:17:45,middle
2026/1/26 14:18:56,mid-sep
2026/1/26 14:21:54,middle
2026/1/26 14:22:03,corridor
2026/1/26 14:22:04,side
2026/1/26 14:24:26,corridor
2026/1/26 14:24:27,middle
2026/1/26 14:24:44,mid-sep
2026/1/26 14:25:35,middle
2026/1/26 14:25:37,corridor
2026/1/26 14:25:39,side
2026/1/26 15:48:33,corridor
2026/1/26 15:48:34,middle
2026/1/26 15:48:34,mid-sep
2026/1/26 15:48:36,middle
2026/1/26 15:48:37,corridor
2026/1/26 15:48:38,side
2026/1/26 15:48:47,corridor
2026/1/26 15:48:48,middle
2026/1/26 15:48:48,mid-sep
2026/1/26 15:48:49,middle
2026/1/26 15:48:50,corridor
2026/1/26 15:48:50,side
2026/1/26 15:57:09,corridor
2026/1/26 15:57:09,middle
2026/1/26 15:57:10,mid-sep
2026/1/26 15:57:18,middle
2026/1/26 15:57:32,mid-sep
2026/1/26 15:58:51,middle
2026/1/26 15:58:54,corridor
2026/1/26 15:58:55,side
2026/1/26 16:05:38,corridor
2026/1/26 16:05:39,middle
2026/1/26 16:05:40,mid-sep
2026/1/26 16:05:41,middle
2026/1/26 16:06:10,mid-sep
2026/1/26 16:06:38,middle
2026/1/26 16:06:42,corridor
2026/1/26 16:06:43,side
2026/1/26 17:17:12,corridor
2026/1/26 17:17:13,middle
2026/1/26 17:17:16,mid-sep
2026/1/26 17:17:59,middle
2026/1/26 17:18:03,corridor
2026/1/26 17:18:04,side
2026/1/26 17:19:41,corridor
2026/1/26 17:19:42,middle
2026/1/26 17:19:45,mid-sep
2026/1/26 17:20:07,middle
2026/1/26 17:20:08,corridor
